Date,DayOfWeek,IsHoliday,ETU_Admissions,ETU_Discharges,ETU_BedCapacity,ETU_OccupiedBeds,Weather,SpecialEvent,PublicTransportStatus,OutbreakAlert,Shift_ID
12/12/2019,Thursday,No,1,6,6,5,Cloudy,None,Normal,ILIAlert,Morning
12/12/2019,Thursday,No,2,2,6,5,Cloudy,None,Normal,ILIAlert,Night
12/13/2019,Friday,No,2,1,6,3,Rainy,None,Normal,ILIAlert,Evening
12/13/2019,Friday,No,2,5,6,2,Rainy,None,Normal,ILIAlert,Morning
12/13/2019,Friday,No,4,0,6,2,Rainy,None,Normal,ILIAlert,Night
12/14/2019,Saturday,No,2,6,6,3,Sunny,None,Normal,None,Evening
12/14/2019,Saturday,No,4,4,6,2,Sunny,None,Normal,None,Morning
12/14/2019,Saturday,No,3,2,6,2,Sunny,None,Normal,None,Night
12/15/2019,Sunday,No,4,4,6,1,Cloudy,None,Normal,ILIAlert,Evening
12/15/2019,Sunday,No,3,3,6,3,Cloudy,None,Normal,ILIAlert,Morning
12/15/2019,Sunday,No,0,4,6,2,Cloudy,None,Normal,ILIAlert,Night
12/16/2019,Monday,No,3,4,6,5,Cloudy,None,Normal,ILIAlert,Evening
12/16/2019,Monday,No,3,2,6,3,Cloudy,None,Normal,ILIAlert,Morning
12/16/2019,Monday,No,4,6,6,3,Cloudy,None,Normal,ILIAlert,Night
12/17/2019,Tuesday,No,4,2,6,2,Rainy,None,Normal,ILIAlert,Evening
12/17/2019,Tuesday,No,4,3,6,3,Rainy,None,Normal,ILIAlert,Morning
12/17/2019,Tuesday,No,3,5,6,2,Rainy,None,Normal,ILIAlert,Night
12/18/2019,Wednesday,No,5,4,6,2,Cloudy,None,Normal,ILIAlert,Evening
12/18/2019,Wednesday,No,4,3,6,3,Cloudy,None,Normal,ILIAlert,Morning
12/18/2019,Wednesday,No,3,2,6,4,Cloudy,None,Normal,ILIAlert,Night
12/19/2019,Thursday,No,2,4,6,2,Rainy,None,Normal,ILIAlert,Evening
12/19/2019,Thursday,No,3,1,6,3,Rainy,None,Normal,ILIAlert,Morning
12/19/2019,Thursday,No,4,4,6,2,Rainy,None,Normal,ILIAlert,Night
12/20/2019,Friday,No,6,4,6,3,Rainy,None,Normal,ILIAlert,Evening
12/20/2019,Friday,No,4,2,6,4,Rainy,None,Normal,ILIAlert,Morning
12/20/2019,Friday,No,6,2,6,3,Rainy,None,Normal,ILIAlert,Night
12/21/2019,Saturday,No,2,3,6,3,Cloudy,None,Normal,ILIAlert,Evening
12/21/2019,Saturday,No,3,4,6,1,Cloudy,None,Normal,ILIAlert,Morning
12/21/2019,Saturday,No,0,6,6,3,Cloudy,None,Normal,ILIAlert,Night
12/22/2019,Sunday,No,3,2,6,3,Rainy,None,Normal,ILIAlert,Evening
12/22/2019,Sunday,No,2,4,6,3,Rainy,None,Normal,ILIAlert,Morning
12/22/2019,Sunday,No,5,3,6,4,Rainy,None,Normal,ILIAlert,Night
12/23/2019,Monday,No,1,3,6,4,Cloudy,None,Normal,ILIAlert,Evening
12/23/2019,Monday,No,5,1,6,2,Cloudy,None,Normal,ILIAlert,Morning
12/23/2019,Monday,No,5,2,6,1,Cloudy,None,Normal,ILIAlert,Night
12/24/2019,Tuesday,No,2,5,6,6,Rainy,None,Normal,ILIAlert,Evening
12/24/2019,Tuesday,No,4,3,6,1,Rainy,None,Normal,ILIAlert,Morning
12/24/2019,Tuesday,No,3,6,6,0,Rainy,None,Normal,ILIAlert,Night
12/25/2019,Wednesday,Yes,6,2,6,0,Sunny,Christmas Day,Normal,None,Evening
12/25/2019,Wednesday,Yes,5,0,6,1,Sunny,Christmas Day,Normal,None,Morning
12/25/2019,Wednesday,Yes,0,6,6,0,Sunny,Christmas Day,Normal,None,Night
12/26/2019,Thursday,No,3,2,6,2,Rainy,None,Normal,ILIAlert,Evening
12/26/2019,Thursday,No,3,6,6,4,Rainy,None,Normal,ILIAlert,Morning
12/26/2019,Thursday,No,2,1,6,3,Rainy,None,Normal,ILIAlert,Night
12/27/2019,Friday,No,4,2,6,3,Rainy,None,Reduced,ILIAlert,Evening
12/27/2019,Friday,No,2,4,6,3,Rainy,None,Reduced,ILIAlert,Morning
12/27/2019,Friday,No,4,5,6,2,Rainy,None,Reduced,ILIAlert,Night
12/28/2019,Saturday,No,2,2,6,1,Sunny,None,Normal,None,Evening
12/28/2019,Saturday,No,4,4,6,2,Sunny,None,Normal,None,Morning
12/28/2019,Saturday,No,3,3,6,3,Sunny,None,Normal,None,Night
12/29/2019,Sunday,No,3,0,6,2,Cloudy,None,Normal,ILIAlert,Evening
12/29/2019,Sunday,No,2,4,6,4,Cloudy,None,Normal,ILIAlert,Morning
12/29/2019,Sunday,No,2,1,6,4,Cloudy,None,Normal,ILIAlert,Night
12/30/2019,Monday,No,6,6,6,3,Rainy,None,Reduced,ILIAlert,Evening
12/30/2019,Monday,No,2,2,6,4,Rainy,None,Reduced,ILIAlert,Morning
12/30/2019,Monday,No,6,2,6,2,Rainy,None,Reduced,ILIAlert,Night
12/31/2019,Tuesday,No,4,4,6,2,Rainy,None,Normal,ILIAlert,Evening
12/31/2019,Tuesday,No,2,2,6,4,Rainy,None,Normal,ILIAlert,Morning
12/31/2019,Tuesday,No,4,2,6,3,Rainy,None,Normal,ILIAlert,Night
1/1/2020,Wednesday,No,4,2,6,4,Cloudy,None,Normal,None,Evening
1/1/2020,Wednesday,No,1,3,6,5,Cloudy,None,Normal,None,Morning
1/1/2020,Wednesday,No,3,5,6,3,Cloudy,None,Normal,None,Night
1/2/2020,Thursday,No,3,1,6,3,Sunny,None,Normal,None,Evening
1/2/2020,Thursday,No,6,4,6,1,Sunny,None,Normal,None,Morning
1/2/2020,Thursday,No,1,4,6,3,Sunny,None,Normal,None,Night
1/3/2020,Friday,No,3,3,6,6,Cloudy,None,Normal,None,Evening
1/3/2020,Friday,No,4,2,6,3,Cloudy,None,Normal,None,Morning
1/3/2020,Friday,No,2,4,6,3,Cloudy,None,Normal,None,Night
1/4/2020,Saturday,No,6,1,6,3,Sunny,None,Normal,None,Evening
1/4/2020,Saturday,No,4,6,6,2,Sunny,None,Normal,None,Morning
1/4/2020,Saturday,No,1,2,6,2,Sunny,None,Normal,None,Night
1/5/2020,Sunday,No,5,5,6,2,Cloudy,None,Normal,None,Evening
1/5/2020,Sunday,No,6,1,6,3,Cloudy,None,Normal,None,Morning
1/5/2020,Sunday,No,3,2,6,1,Cloudy,None,Normal,None,Night
1/6/2020,Monday,No,3,6,6,1,Sunny,None,Normal,None,Evening
1/6/2020,Monday,No,3,5,6,3,Sunny,None,Normal,None,Morning
1/6/2020,Monday,No,3,1,6,3,Sunny,None,Normal,None,Night
1/7/2020,Tuesday,No,6,2,6,2,Sunny,None,Normal,None,Evening
1/7/2020,Tuesday,No,3,3,6,4,Sunny,None,Normal,None,Morning
1/7/2020,Tuesday,No,1,3,6,4,Sunny,None,Normal,None,Night
1/8/2020,Wednesday,No,0,2,6,3,Sunny,None,Normal,None,Evening
1/8/2020,Wednesday,No,4,6,6,2,Sunny,None,Normal,None,Morning
1/8/2020,Wednesday,No,4,4,6,1,Sunny,None,Normal,None,Night
1/9/2020,Thursday,No,5,4,6,4,Cloudy,None,Normal,None,Evening
1/9/2020,Thursday,No,4,3,6,2,Cloudy,None,Normal,None,Morning
1/9/2020,Thursday,No,5,1,6,1,Cloudy,None,Normal,None,Night
1/10/2020,Friday,Yes,4,2,6,0,Sunny,Duruthu Full Moon Poya Day,Normal,MeaslesAlert,Evening
1/10/2020,Friday,Yes,6,0,6,2,Sunny,Duruthu Full Moon Poya Day,Normal,MeaslesAlert,Morning
1/10/2020,Friday,Yes,5,5,6,1,Sunny,Duruthu Full Moon Poya Day,Normal,MeaslesAlert,Night
1/11/2020,Saturday,No,4,1,6,3,Cloudy,None,Normal,None,Evening
1/11/2020,Saturday,No,6,4,6,3,Cloudy,None,Normal,None,Morning
1/11/2020,Saturday,No,6,3,6,1,Cloudy,None,Normal,None,Night
1/12/2020,Sunday,No,6,6,6,1,Cloudy,None,Normal,None,Evening
1/12/2020,Sunday,No,5,5,6,1,Cloudy,None,Normal,None,Morning
1/12/2020,Sunday,No,6,2,6,1,Cloudy,None,Normal,None,Night
1/13/2020,Monday,No,1,2,6,1,Cloudy,None,Normal,None,Evening
1/13/2020,Monday,No,2,3,6,1,Cloudy,None,Normal,None,Morning
1/13/2020,Monday,No,3,1,6,1,Cloudy,None,Normal,None,Night
1/14/2020,Tuesday,No,3,2,6,2,Cloudy,None,Normal,None,Evening
1/14/2020,Tuesday,No,6,1,6,3,Cloudy,None,Normal,None,Morning
1/14/2020,Tuesday,No,3,5,6,2,Cloudy,None,Normal,None,Night
1/15/2020,Wednesday,Yes,4,2,6,1,Sunny,Tamil Thai Pongal Day,Normal,None,Evening
1/15/2020,Wednesday,Yes,4,1,6,2,Sunny,Tamil Thai Pongal Day,Normal,None,Morning
1/15/2020,Wednesday,Yes,2,3,6,1,Sunny,Tamil Thai Pongal Day,Normal,None,Night
1/16/2020,Thursday,No,1,2,6,3,Cloudy,None,Normal,None,Evening
1/16/2020,Thursday,No,6,2,6,2,Cloudy,None,Normal,None,Morning
1/16/2020,Thursday,No,1,0,6,6,Cloudy,None,Normal,None,Night
1/17/2020,Friday,No,4,4,6,3,Sunny,None,Normal,None,Evening
1/17/2020,Friday,No,6,3,6,4,Sunny,None,Normal,None,Morning
1/17/2020,Friday,No,2,3,6,2,Sunny,None,Normal,None,Night
1/18/2020,Saturday,No,3,1,6,3,Rainy,None,Reduced,None,Evening
1/18/2020,Saturday,No,1,2,6,1,Rainy,None,Reduced,None,Morning
1/18/2020,Saturday,No,2,4,6,3,Rainy,None,Reduced,None,Night
1/19/2020,Sunday,No,2,4,6,3,Cloudy,None,Normal,None,Evening
1/19/2020,Sunday,No,3,3,6,3,Cloudy,None,Normal,None,Morning
1/19/2020,Sunday,No,2,4,6,3,Cloudy,None,Normal,None,Night
1/20/2020,Monday,No,5,5,6,2,Cloudy,None,Normal,None,Evening
1/20/2020,Monday,No,6,3,6,2,Cloudy,None,Normal,None,Morning
1/20/2020,Monday,No,5,6,6,2,Cloudy,None,Normal,None,Night
1/21/2020,Tuesday,No,5,3,6,6,Sunny,None,Normal,None,Evening
1/21/2020,Tuesday,No,6,6,6,5,Sunny,None,Normal,None,Morning
1/21/2020,Tuesday,No,6,2,6,4,Sunny,None,Normal,None,Night
1/22/2020,Wednesday,No,4,6,6,3,Rainy,None,Normal,None,Evening
1/22/2020,Wednesday,No,3,6,6,3,Rainy,None,Normal,None,Morning
1/22/2020,Wednesday,No,2,3,6,3,Rainy,None,Normal,None,Night
1/23/2020,Thursday,No,2,1,6,2,Sunny,None,Normal,None,Evening
1/23/2020,Thursday,No,1,4,6,4,Sunny,None,Normal,None,Morning
1/23/2020,Thursday,No,6,2,6,3,Sunny,None,Normal,None,Night
1/24/2020,Friday,No,6,3,6,2,Rainy,None,Normal,None,Evening
1/24/2020,Friday,No,6,4,6,3,Rainy,None,Normal,None,Morning
1/24/2020,Friday,No,6,3,6,2,Rainy,None,Normal,None,Night
1/25/2020,Saturday,No,5,4,6,5,Sunny,None,Normal,None,Evening
1/25/2020,Saturday,No,2,4,6,3,Sunny,None,Normal,None,Morning
1/25/2020,Saturday,No,1,0,6,1,Sunny,None,Normal,None,Night
1/26/2020,Sunday,No,2,6,6,2,Rainy,None,Normal,None,Evening
1/26/2020,Sunday,No,3,4,6,5,Rainy,None,Normal,None,Morning
1/26/2020,Sunday,No,0,5,6,3,Rainy,None,Normal,None,Night
1/27/2020,Monday,No,5,6,6,1,Sunny,None,Normal,None,Evening
1/27/2020,Monday,No,2,2,6,3,Sunny,None,Normal,None,Morning
1/27/2020,Monday,No,0,6,6,1,Sunny,None,Normal,None,Night
1/28/2020,Tuesday,No,3,4,6,4,Cloudy,None,Normal,None,Evening
1/28/2020,Tuesday,No,5,2,6,5,Cloudy,None,Normal,None,Morning
1/28/2020,Tuesday,No,3,6,6,2,Cloudy,None,Normal,None,Night
1/29/2020,Wednesday,No,4,6,6,4,Sunny,None,Normal,None,Evening
1/29/2020,Wednesday,No,3,5,6,1,Sunny,None,Normal,None,Morning
1/29/2020,Wednesday,No,0,5,6,3,Sunny,None,Normal,None,Night
1/30/2020,Thursday,No,6,4,6,2,Sunny,None,Normal,None,Evening
1/30/2020,Thursday,No,4,6,6,1,Sunny,None,Normal,None,Morning
1/30/2020,Thursday,No,4,6,6,4,Sunny,None,Normal,None,Night
1/31/2020,Friday,No,3,4,6,1,Sunny,None,Normal,None,Evening
1/31/2020,Friday,No,1,4,6,3,Sunny,None,Normal,None,Morning
1/31/2020,Friday,No,0,0,6,4,Sunny,None,Normal,None,Night
2/1/2020,Saturday,No,3,2,6,3,Sunny,None,Normal,None,Evening
2/1/2020,Saturday,No,5,3,6,2,Sunny,None,Normal,None,Morning
2/1/2020,Saturday,No,3,6,6,3,Sunny,None,Normal,None,Night
2/2/2020,Sunday,No,4,6,6,6,Sunny,None,Normal,None,Evening
2/2/2020,Sunday,No,3,1,6,2,Sunny,None,Normal,None,Morning
2/2/2020,Sunday,No,6,3,6,1,Sunny,None,Normal,None,Night
2/3/2020,Monday,No,2,4,6,5,Cloudy,None,Normal,None,Evening
2/3/2020,Monday,No,4,5,6,4,Cloudy,None,Normal,None,Morning
2/3/2020,Monday,No,4,3,6,3,Cloudy,None,Normal,None,Night
2/4/2020,Tuesday,Yes,0,5,6,2,Cloudy,National Day,Normal,None,Evening
2/4/2020,Tuesday,Yes,6,6,6,2,Cloudy,National Day,Normal,None,Morning
2/4/2020,Tuesday,Yes,3,5,6,2,Cloudy,National Day,Normal,None,Night
2/5/2020,Wednesday,No,1,6,6,4,Rainy,None,Normal,None,Evening
2/5/2020,Wednesday,No,5,2,6,4,Rainy,None,Normal,None,Morning
2/5/2020,Wednesday,No,3,2,6,4,Rainy,None,Normal,None,Night
2/6/2020,Thursday,No,3,1,6,6,Sunny,None,Normal,None,Evening
2/6/2020,Thursday,No,2,4,6,4,Sunny,None,Normal,None,Morning
2/6/2020,Thursday,No,2,2,6,1,Sunny,None,Normal,None,Night
2/7/2020,Friday,No,3,2,6,2,Rainy,None,Normal,None,Evening
2/7/2020,Friday,No,2,2,6,3,Rainy,None,Normal,None,Morning
2/7/2020,Friday,No,1,3,6,4,Rainy,None,Normal,None,Night
2/8/2020,Saturday,Yes,2,5,6,2,Sunny,Nawam Full Moon Poya Day,Normal,None,Evening
2/8/2020,Saturday,Yes,1,1,6,3,Sunny,Nawam Full Moon Poya Day,Normal,None,Morning
2/8/2020,Saturday,Yes,4,3,6,2,Sunny,Nawam Full Moon Poya Day,Normal,None,Night
2/9/2020,Sunday,No,0,3,6,4,Cloudy,None,Normal,None,Evening
2/9/2020,Sunday,No,3,4,6,3,Cloudy,None,Normal,None,Morning
2/9/2020,Sunday,No,5,6,6,1,Cloudy,None,Normal,None,Night
2/10/2020,Monday,No,2,6,6,4,Sunny,None,Normal,MeaslesAlert,Evening
2/10/2020,Monday,No,3,3,6,5,Sunny,None,Normal,MeaslesAlert,Morning
2/10/2020,Monday,No,3,4,6,3,Sunny,None,Normal,MeaslesAlert,Night
2/11/2020,Tuesday,No,1,3,6,3,Cloudy,None,Normal,None,Evening
2/11/2020,Tuesday,No,2,6,6,2,Cloudy,None,Normal,None,Morning
2/11/2020,Tuesday,No,6,2,6,2,Cloudy,None,Normal,None,Night
2/12/2020,Wednesday,No,1,3,6,3,Rainy,None,Normal,None,Evening
2/12/2020,Wednesday,No,5,2,6,3,Rainy,None,Normal,None,Morning
2/12/2020,Wednesday,No,2,4,6,4,Rainy,None,Normal,None,Night
2/13/2020,Thursday,No,4,3,6,4,Cloudy,None,Normal,None,Evening
2/13/2020,Thursday,No,2,5,6,2,Cloudy,None,Normal,None,Morning
2/13/2020,Thursday,No,2,0,6,0,Cloudy,None,Normal,None,Night
2/14/2020,Friday,No,3,4,6,2,Sunny,None,Normal,None,Evening
2/14/2020,Friday,No,5,4,6,1,Sunny,None,Normal,None,Morning
2/14/2020,Friday,No,3,0,6,5,Sunny,None,Normal,None,Night
2/15/2020,Saturday,No,4,2,6,4,Sunny,None,Normal,None,Evening
2/15/2020,Saturday,No,3,1,6,2,Sunny,None,Normal,None,Morning
2/15/2020,Saturday,No,3,5,6,3,Sunny,None,Normal,None,Night
2/16/2020,Sunday,No,3,4,6,3,Sunny,None,Normal,None,Evening
2/16/2020,Sunday,No,5,2,6,4,Sunny,None,Normal,None,Morning
2/16/2020,Sunday,No,3,4,6,3,Sunny,None,Normal,None,Night
2/17/2020,Monday,No,3,6,6,4,Cloudy,None,Normal,None,Evening
2/17/2020,Monday,No,6,6,6,4,Cloudy,None,Normal,None,Morning
2/17/2020,Monday,No,3,3,6,2,Cloudy,None,Normal,None,Night
2/18/2020,Tuesday,No,2,1,6,3,Sunny,None,Normal,None,Evening
2/18/2020,Tuesday,No,6,4,6,3,Sunny,None,Normal,None,Morning
2/18/2020,Tuesday,No,4,3,6,3,Sunny,None,Normal,None,Night
2/19/2020,Wednesday,No,1,2,6,3,Cloudy,None,Normal,None,Evening
2/19/2020,Wednesday,No,4,6,6,1,Cloudy,None,Normal,None,Morning
2/19/2020,Wednesday,No,3,2,6,5,Cloudy,None,Normal,None,Night
2/20/2020,Thursday,No,1,0,6,6,Rainy,None,Normal,None,Evening
2/20/2020,Thursday,No,2,5,6,3,Rainy,None,Normal,None,Morning
2/20/2020,Thursday,No,5,2,6,3,Rainy,None,Normal,None,Night
2/21/2020,Friday,Yes,6,1,6,3,Cloudy,Mahasivarathri Day,Normal,None,Evening
2/21/2020,Friday,Yes,4,3,6,2,Cloudy,Mahasivarathri Day,Normal,None,Morning
2/21/2020,Friday,Yes,6,2,6,3,Cloudy,Mahasivarathri Day,Normal,None,Night
2/22/2020,Saturday,No,0,6,6,2,Cloudy,None,Normal,None,Evening
2/22/2020,Saturday,No,2,5,6,5,Cloudy,None,Normal,None,Morning
2/22/2020,Saturday,No,2,4,6,2,Cloudy,None,Normal,None,Night
2/23/2020,Sunday,No,4,4,6,3,Rainy,None,Normal,None,Evening
2/23/2020,Sunday,No,6,3,6,3,Rainy,None,Normal,None,Morning
2/23/2020,Sunday,No,3,6,6,2,Rainy,None,Normal,None,Night
2/24/2020,Monday,No,2,2,6,2,Cloudy,None,Normal,None,Evening
2/24/2020,Monday,No,5,3,6,2,Cloudy,None,Normal,None,Morning
2/24/2020,Monday,No,3,5,6,2,Cloudy,None,Normal,None,Night
2/25/2020,Tuesday,No,3,6,6,3,Sunny,None,Normal,None,Evening
2/25/2020,Tuesday,No,4,5,6,2,Sunny,None,Normal,None,Morning
2/25/2020,Tuesday,No,6,4,6,2,Sunny,None,Normal,None,Night
2/26/2020,Wednesday,No,2,3,6,3,Sunny,None,Normal,None,Evening
2/26/2020,Wednesday,No,4,5,6,2,Sunny,None,Normal,None,Morning
2/26/2020,Wednesday,No,1,3,6,4,Sunny,None,Normal,None,Night
2/27/2020,Thursday,No,2,0,6,2,Sunny,None,Normal,None,Evening
2/27/2020,Thursday,No,3,6,6,4,Sunny,None,Normal,None,Morning
2/27/2020,Thursday,No,5,6,6,2,Sunny,None,Normal,None,Night
2/28/2020,Friday,No,2,2,6,1,Cloudy,None,Normal,None,Evening
2/28/2020,Friday,No,2,2,6,0,Cloudy,None,Normal,None,Morning
2/28/2020,Friday,No,6,4,6,1,Cloudy,None,Normal,None,Night
2/29/2020,Saturday,No,5,5,6,2,Sunny,None,Normal,None,Evening
2/29/2020,Saturday,No,6,4,6,2,Sunny,None,Normal,None,Morning
2/29/2020,Saturday,No,5,4,6,5,Sunny,None,Normal,None,Night
3/1/2020,Sunday,No,2,2,6,4,Cloudy,None,Normal,None,Evening
3/1/2020,Sunday,No,5,2,6,4,Cloudy,None,Normal,None,Morning
3/1/2020,Sunday,No,6,1,6,4,Cloudy,None,Normal,None,Night
3/2/2020,Monday,No,1,3,6,2,Sunny,None,Normal,None,Evening
3/2/2020,Monday,No,2,3,6,3,Sunny,None,Normal,None,Morning
3/2/2020,Monday,No,1,6,6,2,Sunny,None,Normal,None,Night
3/3/2020,Tuesday,No,5,4,6,3,Cloudy,None,Normal,None,Evening
3/3/2020,Tuesday,No,6,4,6,4,Cloudy,None,Normal,None,Morning
3/3/2020,Tuesday,No,4,4,6,5,Cloudy,None,Normal,None,Night
3/4/2020,Wednesday,No,6,2,6,3,Rainy,None,Normal,None,Evening
3/4/2020,Wednesday,No,1,6,6,3,Rainy,None,Normal,None,Morning
3/4/2020,Wednesday,No,3,4,6,4,Rainy,None,Normal,None,Night
3/5/2020,Thursday,No,2,4,6,2,Cloudy,None,Normal,None,Evening
3/5/2020,Thursday,No,3,1,6,5,Cloudy,None,Normal,None,Morning
3/5/2020,Thursday,No,4,2,6,3,Cloudy,None,Normal,None,Night
3/6/2020,Friday,No,1,2,6,4,Sunny,None,Normal,None,Evening
3/6/2020,Friday,No,4,5,6,2,Sunny,None,Normal,None,Morning
3/6/2020,Friday,No,5,5,6,3,Sunny,None,Normal,None,Night
3/7/2020,Saturday,No,6,3,6,0,Sunny,None,Normal,None,Evening
3/7/2020,Saturday,No,4,6,6,2,Sunny,None,Normal,None,Morning
3/7/2020,Saturday,No,3,4,6,3,Sunny,None,Normal,None,Night
3/8/2020,Sunday,No,4,5,6,4,Sunny,None,Normal,None,Evening
3/8/2020,Sunday,No,4,1,6,3,Sunny,None,Normal,None,Morning
3/8/2020,Sunday,No,6,2,6,3,Sunny,None,Normal,None,Night
3/9/2020,Monday,Yes,4,4,6,4,Sunny,Madin Full Moon Poya Day,Normal,None,Evening
3/9/2020,Monday,Yes,2,2,6,2,Sunny,Madin Full Moon Poya Day,Normal,None,Morning
3/9/2020,Monday,Yes,4,4,6,1,Sunny,Madin Full Moon Poya Day,Normal,None,Night
3/10/2020,Tuesday,No,4,3,6,5,Sunny,None,Normal,None,Evening
3/10/2020,Tuesday,No,0,4,6,1,Sunny,None,Normal,None,Morning
3/10/2020,Tuesday,No,2,1,6,2,Sunny,None,Normal,None,Night
3/11/2020,Wednesday,No,4,6,6,1,Sunny,None,Normal,None,Evening
3/11/2020,Wednesday,No,3,1,6,2,Sunny,None,Normal,None,Morning
3/11/2020,Wednesday,No,1,2,6,3,Sunny,None,Normal,None,Night
3/12/2020,Thursday,No,1,5,6,2,Cloudy,None,Normal,None,Evening
3/12/2020,Thursday,No,0,1,6,4,Cloudy,None,Normal,None,Morning
3/12/2020,Thursday,No,5,0,6,4,Cloudy,None,Normal,None,Night
3/13/2020,Friday,No,3,4,6,2,Sunny,None,Normal,None,Evening
3/13/2020,Friday,No,3,6,6,3,Sunny,None,Normal,None,Morning
3/13/2020,Friday,No,1,1,6,2,Sunny,None,Normal,None,Night
3/14/2020,Saturday,No,3,6,6,2,Sunny,None,Normal,None,Evening
3/14/2020,Saturday,No,1,2,6,4,Sunny,None,Normal,None,Morning
3/14/2020,Saturday,No,4,0,6,3,Sunny,None,Normal,None,Night
3/15/2020,Sunday,No,6,2,6,2,Cloudy,None,Normal,None,Evening
3/15/2020,Sunday,No,2,3,6,1,Cloudy,None,Normal,None,Morning
3/15/2020,Sunday,No,5,6,6,3,Cloudy,None,Normal,None,Night
3/16/2020,Monday,No,6,1,6,5,Cloudy,None,Normal,None,Evening
3/16/2020,Monday,No,2,2,6,2,Cloudy,None,Normal,None,Morning
3/16/2020,Monday,No,3,6,6,4,Cloudy,None,Normal,None,Night
3/17/2020,Tuesday,No,4,2,6,4,Cloudy,None,Normal,None,Evening
3/17/2020,Tuesday,No,4,2,6,2,Cloudy,None,Normal,None,Morning
3/17/2020,Tuesday,No,4,1,6,4,Cloudy,None,Normal,None,Night
3/18/2020,Wednesday,No,3,3,6,2,Sunny,None,Normal,None,Evening
3/18/2020,Wednesday,No,2,2,6,2,Sunny,None,Normal,None,Morning
3/18/2020,Wednesday,No,3,6,6,2,Sunny,None,Normal,None,Night
3/19/2020,Thursday,No,2,4,6,3,Sunny,None,Normal,None,Evening
3/19/2020,Thursday,No,4,2,6,3,Sunny,None,Normal,None,Morning
3/19/2020,Thursday,No,5,4,6,3,Sunny,None,Normal,None,Night
3/20/2020,Friday,No,2,5,6,3,Sunny,None,Normal,None,Evening
3/20/2020,Friday,No,3,4,6,3,Sunny,None,Normal,None,Morning
3/20/2020,Friday,No,3,6,6,2,Sunny,None,Normal,None,Night
3/21/2020,Saturday,No,2,4,6,4,Sunny,None,Normal,None,Evening
3/21/2020,Saturday,No,6,1,6,4,Sunny,None,Normal,None,Morning
3/21/2020,Saturday,No,4,6,6,0,Sunny,None,Normal,None,Night
3/22/2020,Sunday,No,2,3,6,2,Sunny,None,Normal,None,Evening
3/22/2020,Sunday,No,5,2,6,3,Sunny,None,Normal,None,Morning
3/22/2020,Sunday,No,2,6,6,3,Sunny,None,Normal,None,Night
3/23/2020,Monday,No,5,2,6,0,Cloudy,None,Normal,None,Evening
3/23/2020,Monday,No,5,6,6,3,Cloudy,None,Normal,None,Morning
3/23/2020,Monday,No,2,6,6,3,Cloudy,None,Normal,None,Night
3/24/2020,Tuesday,No,2,3,6,5,Cloudy,None,Normal,None,Evening
3/24/2020,Tuesday,No,1,0,6,4,Cloudy,None,Normal,None,Morning
3/24/2020,Tuesday,No,5,4,6,6,Cloudy,None,Normal,None,Night
3/25/2020,Wednesday,No,4,6,6,3,Cloudy,None,Normal,None,Evening
3/25/2020,Wednesday,No,3,3,6,2,Cloudy,None,Normal,None,Morning
3/25/2020,Wednesday,No,3,1,6,2,Cloudy,None,Normal,None,Night
3/26/2020,Thursday,No,2,6,6,4,Cloudy,None,Normal,None,Evening
3/26/2020,Thursday,No,2,5,6,4,Cloudy,None,Normal,None,Morning
3/26/2020,Thursday,No,5,4,6,3,Cloudy,None,Normal,None,Night
3/27/2020,Friday,No,6,5,6,5,Cloudy,None,Normal,None,Evening
3/27/2020,Friday,No,3,5,6,2,Cloudy,None,Normal,None,Morning
3/27/2020,Friday,No,3,1,6,3,Cloudy,None,Normal,None,Night
3/28/2020,Saturday,No,4,1,6,4,Cloudy,None,Normal,None,Evening
3/28/2020,Saturday,No,0,2,6,2,Cloudy,None,Normal,None,Morning
3/28/2020,Saturday,No,5,2,6,2,Cloudy,None,Normal,None,Night
3/29/2020,Sunday,No,5,2,6,3,Sunny,None,Normal,None,Evening
3/29/2020,Sunday,No,4,4,6,2,Sunny,None,Normal,None,Morning
3/29/2020,Sunday,No,5,4,6,1,Sunny,None,Normal,None,Night
3/30/2020,Monday,No,2,0,6,2,Cloudy,None,Normal,None,Evening
3/30/2020,Monday,No,1,6,6,4,Cloudy,None,Normal,None,Morning
3/30/2020,Monday,No,4,3,6,4,Cloudy,None,Normal,None,Night
3/31/2020,Tuesday,No,2,4,6,4,Cloudy,None,Normal,None,Evening
3/31/2020,Tuesday,No,4,0,6,5,Cloudy,None,Normal,None,Morning
3/31/2020,Tuesday,No,2,6,6,5,Cloudy,None,Normal,None,Night
4/1/2020,Wednesday,No,1,2,6,4,Sunny,None,Normal,None,Evening
4/1/2020,Wednesday,No,1,4,6,0,Sunny,None,Normal,None,Morning
4/1/2020,Wednesday,No,0,1,6,3,Sunny,None,Normal,None,Night
4/2/2020,Thursday,No,3,2,6,4,Rainy,None,Normal,DengueAlert,Evening
4/2/2020,Thursday,No,4,6,6,2,Rainy,None,Normal,DengueAlert,Morning
4/2/2020,Thursday,No,1,1,6,2,Rainy,None,Normal,DengueAlert,Night
4/3/2020,Friday,No,5,2,6,0,Rainy,None,Normal,DengueAlert,Evening
4/3/2020,Friday,No,6,4,6,0,Rainy,None,Normal,DengueAlert,Morning
4/3/2020,Friday,No,6,4,6,1,Rainy,None,Normal,DengueAlert,Night
